#time,accel_x,accel_y,accel_z
2394.375947,-8290.306550,-444.123565,-77528.864398
2394.378368,4441.235652,1924.535449,-80133.589091
2394.380789,6809.894666,888.247130,-76456.330700
2394.383210,6957.935855,-2368.659014,-79214.274493
2394.385631,8438.347739,7550.100608,-75996.673402
2394.388052,-3552.988522,-3701.029710,-79520.712692
2394.390474,1332.370696,3552.988522,-77988.521696
2394.392895,296.082377,2072.576638,-79061.055394
2394.395316,3701.029710,740.205942,-77835.302597
2394.397737,7994.224174,3404.947333,-76456.330700
2394.400158,5773.606348,-1036.288319,-77988.521696
2394.402579,3849.070898,1776.494261,-77069.207099
2394.405000,740.205942,1776.494261,-78601.398095
2394.407421,3997.112087,592.164754,-79673.931792
2394.409843,-1332.370696,1924.535449,-77375.645298
2394.412264,444.123565,1332.370696,-77222.426198
2394.414685,5625.565159,444.123565,-77222.426198
2394.417106,1332.370696,1924.535449,-78141.740796
2394.419527,-2516.700203,-592.164754,-78754.617194
2394.421948,1332.370696,3404.947333,-79061.055394
2394.424369,2960.823768,3108.864956,-77682.083497
2394.426790,3108.864956,1332.370696,-77988.521696
2394.429211,7698.141797,888.247130,-77988.521696
2394.431633,4145.153275,-1924.535449,-78141.740796
2394.434054,4293.194464,1776.494261,-78141.740796
2394.436475,1924.535449,3256.906145,-77682.083497
2394.438896,4145.153275,1480.411884,-78907.836294
2394.441317,592.164754,1924.535449,-76915.987999
2394.443738,3108.864956,2812.782580,-77988.521696
2394.446159,3849.070898,-148.041188,-76915.987999
2394.448580,2960.823768,-3256.906145,-78907.836294
2394.451001,7402.059420,2960.823768,-76149.892501
2394.453423,2812.782580,1628.453072,-78754.617194
2394.455844,7105.977043,444.123565,-80286.808190
2394.458265,-2220.617826,7254.018232,-77988.521696
2394.460686,-444.123565,-1332.370696,-78907.836294
2394.463107,-296.082377,1480.411884,-75996.673402
2394.465528,-7105.977043,-592.164754,-77069.207099
2394.467993,-2072.576638,1332.370696,-77988.521696
2394.470458,10510.924376,-148.041188,-76762.768900
2394.472922,-3552.988522,2812.782580,-79520.712692
2394.475387,1628.453072,3404.947333,-78907.836294
2394.477852,-9326.594869,1924.535449,-78141.740796
2394.480317,-5477.523971,148.041188,-77528.864398
2394.482781,-8290.306550,2812.782580,-75843.454302
2394.485246,444.123565,-2960.823768,-79367.493593
2394.487711,2368.659014,1184.329507,-78294.959896
2394.490176,1776.494261,3552.988522,-78294.959896
2394.492640,-7550.100608,888.247130,-80593.246390
2394.495105,-7105.977043,148.041188,-77988.521696
2394.497570,-3997.112087,3404.947333,-76609.549800
2394.500035,888.247130,-3701.029710,-78294.959896
2394.502499,2516.700203,3701.029710,-75996.673402
2394.504964,-1628.453072,0.000000,-79367.493593
2394.507429,-3108.864956,3849.070898,-77222.426198
2394.509894,-2072.576638,3404.947333,-79061.055394
2394.512358,-2516.700203,-444.123565,-79980.369991
2394.514823,-1924.535449,2516.700203,-74924.139704
2394.517288,-3108.864956,-888.247130,-78907.836294
2394.519753,-3108.864956,1480.411884,-76609.549800
2394.522217,-4293.194464,888.247130,-79214.274493
2394.524682,-7994.224174,2220.617826,-79827.150892
2394.527147,-4589.276840,444.123565,-78754.617194
2394.529612,-3849.070898,888.247130,-77528.864398
2394.532076,888.247130,2072.576638,-77069.207099
2394.534541,-888.247130,444.123565,-76762.768900
2394.537006,-5477.523971,-2220.617826,-80593.246390
2394.539470,-4737.318029,3552.988522,-77069.207099
2394.541935,-5625.565159,-740.205942,-80440.027290
2394.544400,-2960.823768,1628.453072,-77375.645298
2394.546865,-3849.070898,2368.659014,-78754.617194
2394.549329,1184.329507,1332.370696,-78754.617194
2394.551794,-444.123565,148.041188,-77682.083497
2394.554259,4737.318029,592.164754,-78907.836294
2394.556724,-2960.823768,-2664.741391,-79827.150892
2394.559188,4293.194464,4885.359217,-76456.330700
2394.561653,-2812.782580,296.082377,-77988.521696
2394.564118,3997.112087,1036.288319,-79980.369991
2394.566615,2960.823768,3849.070898,-75996.673402
2394.569112,4441.235652,-2368.659014,-80440.027290
2394.571608,6809.894666,6661.853478,-75077.358804
2394.574105,-740.205942,-4589.276840,-80593.246390
2394.576602,4293.194464,2072.576638,-77375.645298
2394.579099,4145.153275,2960.823768,-78141.740796
2394.581595,4885.359217,-296.082377,-79520.712692
2394.584092,5329.482782,2812.782580,-76303.111601
2394.586589,2516.700203,1776.494261,-77528.864398
2394.589086,9918.759623,-740.205942,-76609.549800
2394.591583,-740.205942,1184.329507,-77988.521696
2394.594079,2072.576638,1184.329507,-79520.712692
2394.596576,-3256.906145,888.247130,-78448.178995
2394.599073,5181.441594,1924.535449,-78754.617194
2394.601570,3849.070898,2220.617826,-78448.178995
2394.604066,-1776.494261,1036.288319,-78294.959896
2394.606563,-3701.029710,-1184.329507,-78448.178995
2394.609060,5329.482782,1628.453072,-77988.521696
2394.611557,3701.029710,3701.029710,-76762.768900
2394.614054,2516.700203,-1480.411884,-81512.560987
2394.616550,5477.523971,5477.523971,-76149.892501
2394.619047,6809.894666,148.041188,-79520.712692
2394.621544,3552.988522,1480.411884,-77375.645298
2394.624041,-1924.535449,444.123565,-78141.740796
2394.626537,6217.729913,1332.370696,-78907.836294
2394.629034,3108.864956,3256.906145,-77069.207099
2394.631531,1332.370696,0.000000,-80133.589091
2394.634028,2368.659014,3552.988522,-78141.740796
2394.636525,5033.400406,-740.205942,-78141.740796
2394.639021,3849.070898,148.041188,-77988.521696
2394.641518,1332.370696,4885.359217,-76915.987999
2394.644015,444.123565,-2220.617826,-79673.931792
2394.646512,-4885.359217,3552.988522,-77835.302597
2394.649008,-4885.359217,-2368.659014,-79061.055394
2394.651505,-148.041188,5773.606348,-76609.549800
2394.654002,-6809.894666,0.000000,-79214.274493
2394.656499,4293.194464,-444.123565,-77222.426198
2394.658996,-4885.359217,2220.617826,-76149.892501
2394.661492,-5921.647536,444.123565,-79061.055394
2394.663989,-10214.842000,1480.411884,-77682.083497
2394.666509,-3256.906145,1332.370696,-79673.931792
2394.669030,-2368.659014,1480.411884,-77375.645298
2394.671550,2516.700203,2072.576638,-77682.083497
2394.674070,-3849.070898,-148.041188,-78141.740796
2394.676591,-2812.782580,1332.370696,-77375.645298
2394.679111,-8882.471304,2516.700203,-77682.083497
2394.681631,-3552.988522,-592.164754,-78754.617194
2394.684152,1332.370696,4293.194464,-77222.426198
2394.686672,-3552.988522,-1332.370696,-80133.589091
2394.689192,2812.782580,2220.617826,-77069.207099
2394.691713,-3552.988522,1036.288319,-77682.083497
2394.694233,-592.164754,444.123565,-77988.521696
2394.696753,148.041188,2220.617826,-78448.178995
2394.699274,-1036.288319,2072.576638,-79520.712692
2394.701794,-7402.059420,0.000000,-77835.302597
2394.704314,-2220.617826,4885.359217,-76456.330700
2394.706835,-8142.265362,740.205942,-79673.931792
2394.709355,-4885.359217,444.123565,-77682.083497
2394.711875,-4885.359217,-2220.617826,-78294.959896
2394.714396,1776.494261,6217.729913,-76456.330700
2394.716916,-3404.947333,1184.329507,-77835.302597
2394.719436,-1480.411884,-1480.411884,-79367.493593
2394.721957,-6809.894666,7402.059420,-75843.454302
2394.724477,-8142.265362,-2960.823768,-79673.931792
2394.726997,-888.247130,888.247130,-77375.645298
2394.729518,-4441.235652,-1036.288319,-79827.150892
2394.732038,5181.441594,3997.112087,-75996.673402
2394.734558,-9474.636058,-1036.288319,-79367.493593
2394.737079,6365.771101,3552.988522,-77988.521696
2394.739599,-148.041188,-3404.947333,-78601.398095
2394.742119,4145.153275,5477.523971,-77682.083497
2394.744640,-2516.700203,-1036.288319,-77835.302597
2394.747160,2368.659014,1184.329507,-77682.083497
2394.749680,6661.853478,1776.494261,-77988.521696
2394.752200,5625.565159,1480.411884,-77988.521696
2394.754721,2368.659014,2516.700203,-78601.398095
2394.757241,4293.194464,888.247130,-78601.398095
2394.759761,-888.247130,2812.782580,-75996.673402
