#time,accel_x,accel_y,accel_z
2537.043434,592.164754,-2368.659014,-79980.369991
2537.045983,-296.082377,-8290.306550,-81512.560987
2537.048532,-1480.411884,3108.864956,-75843.454302
2537.051081,-296.082377,-5477.523971,-80133.589091
2537.053630,6957.935855,-14211.954086,-77682.083497
2537.056179,-2368.659014,1480.411884,-75843.454302
2537.058728,-888.247130,6661.853478,-76609.549800
2537.061277,-740.205942,-3404.947333,-81052.903688
2537.063826,0.000000,-888.247130,-80746.465489
2537.066374,4589.276840,-1480.411884,-77069.207099
2537.068923,-1776.494261,-8586.388927,-76456.330700
2537.071472,2072.576638,3552.988522,-75843.454302
2537.074021,-3404.947333,-7254.018232,-81206.122788
2537.076570,3108.864956,444.123565,-79367.493593
2537.079119,-296.082377,7402.059420,-77528.864398
2537.081668,1184.329507,-4737.318029,-79827.150892
2537.084217,148.041188,5477.523971,-75230.577904
2537.086766,444.123565,11399.171507,-75077.358804
2537.089315,-592.164754,6513.812290,-78141.740796
2537.091864,-444.123565,-4441.235652,-82278.656485
2537.094413,592.164754,-1184.329507,-79673.931792
2537.096961,2072.576638,12287.418637,-75077.358804
2537.099510,-740.205942,9030.512492,-76762.768900
2537.102059,-1628.453072,-148.041188,-79214.274493
2537.104608,1776.494261,4737.318029,-78141.740796
2537.107157,-1036.288319,-148.041188,-78141.740796
2537.109706,1480.411884,13471.748144,-74311.263306
2537.112255,-1924.535449,5773.606348,-78754.617194
2537.114804,2220.617826,-1628.453072,-79367.493593
2537.117353,444.123565,13471.748144,-76609.549800
2537.119902,-592.164754,-10807.006753,-81818.999186
2537.122451,-1776.494261,2960.823768,-75077.358804
2537.124999,444.123565,7698.141797,-75996.673402
2537.127567,-1628.453072,-1924.535449,-78141.740796
2537.130135,444.123565,3552.988522,-79214.274493
2537.132703,-1776.494261,3997.112087,-81512.560987
2537.135271,2368.659014,5477.523971,-76915.987999
2537.137839,148.041188,4293.194464,-77375.645298
2537.140407,-1480.411884,3997.112087,-77988.521696
2537.142974,1036.288319,-2960.823768,-77835.302597
2537.145542,-888.247130,13915.871710,-74617.701505
2537.148110,148.041188,19245.354492,-76456.330700
2537.150678,-592.164754,-3701.029710,-81512.560987
2537.153246,592.164754,5625.565159,-77835.302597
2537.155814,-1036.288319,5477.523971,-77682.083497
2537.158382,148.041188,3849.070898,-78141.740796
2537.160949,-2960.823768,2812.782580,-78907.836294
2537.163517,1776.494261,3997.112087,-77835.302597
2537.166085,1184.329507,9622.677246,-77682.083497
2537.168653,-4293.194464,1776.494261,-81206.122788
2537.171221,2220.617826,3256.906145,-76915.987999
2537.173789,-2220.617826,-2220.617826,-76456.330700
2537.176356,2812.782580,-444.123565,-76762.768900
2537.178924,-1036.288319,-1332.370696,-78601.398095
2537.181492,3997.112087,296.082377,-78754.617194
2537.184060,888.247130,3404.947333,-77375.645298
2537.186628,0.000000,-7994.224174,-80286.808190
2537.189196,-3108.864956,-4885.359217,-77069.207099
2537.191764,1184.329507,-5477.523971,-75537.016103
2537.194331,1184.329507,8734.430116,-74924.139704
2537.196899,-1776.494261,-10362.883188,-82891.532884
2537.199467,0.000000,2072.576638,-79061.055394
2537.202035,-1480.411884,5033.400406,-78754.617194
2537.204603,2368.659014,-6809.894666,-77988.521696
2537.207171,-3256.906145,2072.576638,-74770.920605
2537.209738,-1776.494261,-6365.771101,-77835.302597
2537.212306,-1480.411884,2368.659014,-78294.959896
2537.214874,-1776.494261,-6217.729913,-82125.437386
2537.217442,-1332.370696,1776.494261,-79827.150892
2537.220010,0.000000,2368.659014,-77528.864398
2537.222578,-1628.453072,3701.029710,-74464.482406
2537.225146,0.000000,-4441.235652,-77375.645298
2537.227713,1036.288319,-2664.741391,-77375.645298
2537.230291,-740.205942,1628.453072,-79673.931792
2537.232869,296.082377,-4145.153275,-79214.274493
2537.235447,-740.205942,-1036.288319,-77682.083497
2537.238025,-444.123565,-5033.400406,-77988.521696
2537.240602,0.000000,-3997.112087,-76609.549800
2537.243180,-1480.411884,-3404.947333,-76762.768900
2537.245758,888.247130,3701.029710,-76456.330700
2537.248336,-2220.617826,740.205942,-80286.808190
2537.250914,1036.288319,-9474.636058,-80899.684589
2537.253491,-296.082377,-2960.823768,-74617.701505
2537.256069,3256.906145,8734.430116,-73238.729609
2537.258647,-6069.688724,-5033.400406,-81206.122788
2537.261225,2812.782580,-10066.800811,-81512.560987
2537.263803,-1036.288319,13175.665768,-76762.768900
2537.266380,-296.082377,-2960.823768,-79980.369991
2537.268958,-2368.659014,11399.171507,-73851.606007
2537.271536,-444.123565,7994.224174,-78141.740796
2537.274114,2812.782580,1184.329507,-75690.235202
2537.276692,592.164754,148.041188,-79367.493593
2537.279269,-1924.535449,-1332.370696,-80133.589091
2537.281847,3849.070898,9770.718434,-76456.330700
2537.284425,888.247130,13027.624579,-78141.740796
2537.287003,-2516.700203,-1628.453072,-79367.493593
2537.289581,1776.494261,2812.782580,-76609.549800
2537.292158,-444.123565,296.082377,-77069.207099
2537.294736,1924.535449,13619.789333,-74770.920605
2537.297314,1036.288319,-148.041188,-80286.808190
2537.299892,-148.041188,11399.171507,-79214.274493
2537.302470,2812.782580,-4145.153275,-81052.903688
2537.305047,2516.700203,4589.276840,-75077.358804
2537.307625,-2072.576638,8734.430116,-75690.235202
2537.310203,1184.329507,296.082377,-76303.111601
2537.312781,-1036.288319,8142.265362,-74924.139704
2537.315359,148.041188,7254.018232,-83044.751983
2537.317936,2368.659014,-3552.988522,-81818.999186
2537.320514,2368.659014,9326.594869,-78141.740796
2537.323092,-148.041188,3701.029710,-78448.178995
2537.325670,-1776.494261,5181.441594,-74311.263306
2537.328248,-2664.741391,9178.553681,-77988.521696
2537.330826,592.164754,1924.535449,-77069.207099
2537.333410,-296.082377,12879.583391,-77528.864398
2537.335995,-1332.370696,2812.782580,-82125.437386
2537.338579,-444.123565,5329.482782,-76915.987999
2537.341164,888.247130,4589.276840,-79673.931792
2537.343748,296.082377,2812.782580,-77835.302597
2537.346333,-2072.576638,6957.935855,-77988.521696
2537.348917,1332.370696,296.082377,-79520.712692
2537.351502,-148.041188,11547.212695,-74464.482406
2537.354087,1184.329507,3404.947333,-81665.780087
2537.356671,-1628.453072,-6069.688724,-77835.302597
2537.359256,4293.194464,-148.041188,-76149.892501
2537.361840,-1776.494261,-1036.288319,-77835.302597
2537.364425,2516.700203,-6809.894666,-78141.740796
2537.367009,1480.411884,-2812.782580,-80286.808190
2537.369594,2516.700203,296.082377,-77835.302597
2537.372179,-2812.782580,-8290.306550,-79061.055394
2537.374763,1628.453072,-4293.194464,-77375.645298
2537.377348,-444.123565,8882.471304,-73545.167808
2537.379932,3108.864956,-8586.388927,-80133.589091
2537.382517,-2516.700203,-5033.400406,-79827.150892
2537.385101,-2072.576638,-888.247130,-79827.150892
2537.387686,444.123565,-1184.329507,-77682.083497
2537.390271,1332.370696,-4589.276840,-76456.330700
2537.392855,-1776.494261,1776.494261,-75843.454302
2537.395440,-2664.741391,-1776.494261,-79827.150892
2537.398024,2072.576638,-7254.018232,-79673.931792
2537.400609,2072.576638,4885.359217,-79367.493593
2537.403193,-1036.288319,4737.318029,-78294.959896
2537.405778,-296.082377,-5625.565159,-78141.740796
2537.408362,-1184.329507,-4589.276840,-76303.111601
2537.410947,1776.494261,-1628.453072,-76915.987999
2537.413532,-444.123565,-2220.617826,-79673.931792
2537.416121,888.247130,2664.741391,-78754.617194
2537.418710,3849.070898,-11103.089130,-79980.369991
2537.421298,1332.370696,-2072.576638,-77528.864398
2537.423887,-3404.947333,-2516.700203,-77682.083497
2537.426475,1924.535449,-2812.782580,-77528.864398
2537.429064,296.082377,-2664.741391,-76456.330700
2537.431653,1332.370696,2516.700203,-78294.959896
2537.434241,-1924.535449,-8734.430116,-81052.903688
2537.436830,2812.782580,-592.164754,-77835.302597
2537.439418,-1628.453072,4441.235652,-77375.645298
2537.442007,296.082377,-5477.523971,-80133.589091
2537.444596,1184.329507,888.247130,-77375.645298
2537.447184,0.000000,-740.205942,-79367.493593
2537.449773,-592.164754,11991.336260,-76609.549800
2537.452362,2516.700203,15840.407159,-75537.016103
2537.454950,-3701.029710,-10066.800811,-82738.313784
2537.457539,2960.823768,4293.194464,-75843.454302
2537.460127,-2812.782580,7550.100608,-77682.083497
2537.462716,-1184.329507,2368.659014,-79520.712692
2537.465305,1480.411884,7846.182985,-78141.740796
2537.467893,-1776.494261,1184.329507,-80593.246390
2537.470482,1332.370696,9030.512492,-77222.426198
2537.473071,-2368.659014,-1480.411884,-77988.521696
2537.475659,-888.247130,14804.118840,-74617.701505
2537.478248,3108.864956,2516.700203,-78141.740796
2537.480836,-740.205942,6217.729913,-80133.589091
2537.483425,2072.576638,-592.164754,-82431.875585
2537.486014,-1480.411884,4441.235652,-76915.987999
2537.488602,-740.205942,10510.924376,-75077.358804
2537.491191,-1480.411884,-3404.947333,-77069.207099
2537.493780,888.247130,-1924.535449,-77528.864398
2537.496368,-1184.329507,5773.606348,-77375.645298
2537.498957,888.247130,9918.759623,-79061.055394
2537.501545,-1480.411884,8290.306550,-79061.055394
2537.504134,-888.247130,444.123565,-80899.684589
2537.506723,1332.370696,10658.965565,-74158.044206
2537.509311,-740.205942,3701.029710,-76149.892501
2537.511900,1480.411884,7105.977043,-76609.549800
2537.514488,-1332.370696,4589.276840,-79367.493593
2537.517077,296.082377,4589.276840,-80746.465489
2537.519667,-740.205942,15692.365970,-79214.274493
2537.522257,444.123565,-10955.047942,-82431.875585
2537.524847,2664.741391,6809.894666,-70940.443115
2537.527437,-3256.906145,10510.924376,-77375.645298
2537.530027,740.205942,-4441.235652,-81359.341888
2537.532617,-1184.329507,4441.235652,-77069.207099
2537.535207,-1776.494261,-1036.288319,-81512.560987
2537.537797,-888.247130,-6069.688724,-77835.302597
2537.540387,-1332.370696,-888.247130,-76609.549800
2537.542977,-1332.370696,3552.988522,-78294.959896
2537.545567,1184.329507,-9770.718434,-78907.836294
2537.548157,-1628.453072,-6661.853478,-79061.055394
2537.550747,1332.370696,5181.441594,-75537.016103
2537.553337,-1480.411884,-4293.194464,-78601.398095
2537.555927,1036.288319,-148.041188,-77988.521696
2537.558517,1924.535449,5033.400406,-76303.111601
2537.561107,-148.041188,-10955.047942,-81818.999186
2537.563697,2220.617826,740.205942,-76149.892501
2537.566286,-2812.782580,-1036.288319,-78141.740796
2537.568876,2664.741391,-3256.906145,-77682.083497
2537.571466,-296.082377,1332.370696,-77988.521696
2537.574056,-740.205942,-5181.441594,-79827.150892
2537.576646,3256.906145,592.164754,-77222.426198
2537.579236,-1924.535449,4441.235652,-80133.589091
2537.581826,-1628.453072,-296.082377,-78601.398095
2537.584416,-296.082377,-4885.359217,-78294.959896
2537.587006,-1924.535449,-3108.864956,-76915.987999
2537.589596,-2960.823768,-3552.988522,-77375.645298
2537.592186,296.082377,-4737.318029,-77988.521696
2537.594776,1924.535449,-2368.659014,-78294.959896
2537.597366,-888.247130,0.000000,-79980.369991
2537.599956,148.041188,-8734.430116,-81052.903688
2537.602546,-148.041188,2960.823768,-76149.892501
2537.605136,-592.164754,-6957.935855,-77528.864398
2537.607726,444.123565,-7994.224174,-75843.454302
2537.610316,592.164754,9030.512492,-75537.016103
2537.612906,-5773.606348,-4441.235652,-82431.875585
2537.615496,3701.029710,-3997.112087,-80593.246390
2537.618086,-1924.535449,7994.224174,-78754.617194
2537.620676,2368.659014,-9918.759623,-79367.493593
2537.623192,-2368.659014,12879.583391,-70940.443115
2537.625709,-3256.906145,9326.594869,-78601.398095
2537.628226,888.247130,4885.359217,-77528.864398
2537.630742,-888.247130,1480.411884,-81052.903688
2537.633259,-740.205942,1924.535449,-78754.617194
2537.635776,1628.453072,12139.377449,-75690.235202
2537.638293,-444.123565,5181.441594,-79214.274493
2537.640809,-1924.535449,-1776.494261,-79673.931792
2537.643326,2960.823768,1628.453072,-78141.740796
2537.645843,-3256.906145,11399.171507,-77222.426198
2537.648359,2960.823768,4145.153275,-77069.207099
2537.650876,-1776.494261,8438.347739,-76915.987999
2537.653393,592.164754,2072.576638,-78601.398095
2537.655909,592.164754,296.082377,-77835.302597
2537.658426,-444.123565,6365.771101,-79673.931792
2537.660943,-2368.659014,3256.906145,-77069.207099
2537.663459,1924.535449,9326.594869,-78141.740796
2537.665976,-2960.823768,1480.411884,-79061.055394
2537.668493,3256.906145,-7402.059420,-78907.836294
2537.671009,4589.276840,12879.583391,-74770.920605
2537.673526,-4145.153275,8142.265362,-79980.369991
2537.676043,-2072.576638,5329.482782,-78448.178995
2537.678560,-888.247130,10066.800811,-78601.398095
2537.681076,148.041188,888.247130,-78601.398095
2537.683593,740.205942,7550.100608,-74158.044206
2537.686110,-592.164754,2072.576638,-78294.959896
2537.688626,7402.059420,16728.654289,-76762.768900
2537.691143,296.082377,-2072.576638,-83197.971083
2537.693660,-2960.823768,-7550.100608,-82738.313784
2537.696176,4145.153275,11251.130318,-74311.263306
2537.698693,-2368.659014,1332.370696,-76762.768900
2537.701210,148.041188,148.041188,-75230.577904
2537.703726,888.247130,6957.935855,-76762.768900
2537.706243,1628.453072,-9178.553681,-82585.094684
2537.708760,-592.164754,-1332.370696,-79673.931792
2537.711276,5625.565159,4145.153275,-77682.083497
2537.713793,-2072.576638,1480.411884,-75537.016103
2537.716310,-296.082377,-6365.771101,-78907.836294
2537.718826,-2664.741391,-9622.677246,-78907.836294
2537.721343,740.205942,-2664.741391,-77988.521696
2537.723879,0.000000,12583.501014,-76149.892501
2537.726415,-3552.988522,-11251.130318,-81512.560987
2537.728950,2220.617826,8142.265362,-77222.426198
2537.731486,740.205942,-11399.171507,-81052.903688
2537.734022,3108.864956,-6365.771101,-76303.111601
2537.736558,-444.123565,3849.070898,-74924.139704
2537.739093,-2812.782580,5773.606348,-76149.892501
2537.741629,-1036.288319,-14656.077652,-81972.218286
2537.744165,3108.864956,-3552.988522,-78601.398095
2537.746701,2664.741391,1776.494261,-76609.549800
2537.749236,-2220.617826,8290.306550,-77222.426198
2537.751772,-1776.494261,-1184.329507,-79061.055394
2537.754308,3108.864956,-8882.471304,-77682.083497
2537.756844,1776.494261,740.205942,-76762.768900
2537.759380,-1036.288319,-13915.871710,-79827.150892
2537.761915,1776.494261,-2516.700203,-77069.207099
2537.764451,740.205942,5773.606348,-76609.549800
2537.766987,-2664.741391,-9326.594869,-82125.437386
2537.769523,592.164754,-4589.276840,-78601.398095
2537.772058,1480.411884,5033.400406,-75537.016103
2537.774594,1332.370696,-6217.729913,-78294.959896
2537.777130,1480.411884,-5033.400406,-76762.768900
2537.779666,-1924.535449,7105.977043,-77222.426198
2537.782201,3108.864956,-6957.935855,-80440.027290
2537.784737,592.164754,1036.288319,-78141.740796
2537.787273,2368.659014,296.082377,-79214.274493
2537.789809,1480.411884,11991.336260,-75996.673402
2537.792344,148.041188,6365.771101,-77222.426198
2537.794880,-1036.288319,6661.853478,-76149.892501
2537.797416,-148.041188,1036.288319,-79214.274493
2537.799952,-1924.535449,1628.453072,-80440.027290
2537.802487,1628.453072,7846.182985,-77528.864398
2537.805023,592.164754,12583.501014,-75996.673402
2537.807559,-1628.453072,296.082377,-81052.903688
2537.810095,1036.288319,-592.164754,-79673.931792
2537.812630,-296.082377,6365.771101,-76456.330700
2537.815166,1184.329507,10955.047942,-74770.920605
2537.817702,-740.205942,3849.070898,-76915.987999
2537.820238,-1628.453072,6217.729913,-79980.369991
2537.822773,1776.494261,-2664.741391,-81665.780087
2537.825324,1776.494261,296.082377,-80286.808190
2537.827875,-1480.411884,6809.894666,-75690.235202
2537.830425,444.123565,6661.853478,-74770.920605
2537.832976,-3404.947333,148.041188,-78601.398095
2537.835527,2072.576638,-4589.276840,-80746.465489
2537.838077,1332.370696,14804.118840,-76609.549800
2537.840628,148.041188,11103.089130,-80440.027290
2537.843179,-592.164754,6957.935855,-79520.712692
2537.845729,-1184.329507,6661.853478,-77835.302597
2537.848280,592.164754,1628.453072,-76609.549800
2537.850831,740.205942,8142.265362,-75537.016103
2537.853381,444.123565,6365.771101,-79061.055394
2537.855932,1332.370696,4885.359217,-80133.589091
2537.858482,148.041188,6365.771101,-80286.808190
2537.861033,-148.041188,-2960.823768,-80133.589091
2537.863584,3997.112087,3256.906145,-75690.235202
2537.866134,0.000000,6217.729913,-75230.577904
2537.868685,-1924.535449,-2812.782580,-78907.836294
2537.871236,4293.194464,-5033.400406,-78141.740796
2537.873786,-740.205942,2072.576638,-80286.808190
2537.876337,-1332.370696,3997.112087,-78294.959896
2537.878888,1628.453072,-9622.677246,-77988.521696
2537.881438,-740.205942,-8734.430116,-76915.987999
2537.883989,1036.288319,4737.318029,-75690.235202
2537.886540,-740.205942,-9622.677246,-79673.931792
2537.889090,148.041188,6661.853478,-76915.987999
2537.891641,3256.906145,-3849.070898,-79367.493593
2537.894192,-1184.329507,-7550.100608,-78448.178995
2537.896742,-1036.288319,2516.700203,-78448.178995
2537.899293,2072.576638,-9178.553681,-78601.398095
2537.901843,2664.741391,3108.864956,-75537.016103
2537.904394,-1776.494261,-740.205942,-79061.055394
2537.906945,-1184.329507,-4589.276840,-80746.465489
2537.909495,592.164754,2220.617826,-78907.836294
2537.912046,740.205942,592.164754,-78294.959896
2537.914597,0.000000,-1332.370696,-77528.864398
2537.917147,-3552.988522,-3552.988522,-78448.178995
2537.919698,740.205942,-1036.288319,-75537.016103
2537.922249,148.041188,1036.288319,-78754.617194
2537.924799,-3849.070898,-14656.077652,-82125.437386
2537.927360,2664.741391,-2664.741391,-75996.673402
2537.929920,-296.082377,5625.565159,-77222.426198
2537.932481,-1628.453072,-11103.089130,-79827.150892
2537.935041,740.205942,-8438.347739,-78294.959896
2537.937601,-2220.617826,3997.112087,-78141.740796
2537.940162,1184.329507,-6957.935855,-77988.521696
2537.942722,-1184.329507,3404.947333,-76149.892501
2537.945283,-148.041188,-1184.329507,-79827.150892
2537.947843,296.082377,-1628.453072,-77835.302597
2537.950404,1332.370696,2220.617826,-77835.302597
2537.952964,-2220.617826,9474.636058,-77375.645298
2537.955524,4441.235652,15396.283594,-77222.426198
2537.958085,-592.164754,-8882.471304,-81512.560987
2537.960645,1924.535449,8438.347739,-75383.797003
2537.963206,-3256.906145,9326.594869,-75537.016103
2537.965766,-2368.659014,11251.130318,-79980.369991
2537.968327,-296.082377,3552.988522,-79367.493593
2537.970887,1480.411884,-2368.659014,-80746.465489
2537.973448,0.000000,10807.006753,-75537.016103
2537.976008,0.000000,3256.906145,-77682.083497
2537.978568,-296.082377,5477.523971,-76149.892501
2537.981129,1628.453072,6513.812290,-77222.426198
2537.983689,-740.205942,2812.782580,-80133.589091
2537.986250,-1776.494261,2812.782580,-79367.493593
2537.988810,444.123565,5477.523971,-77375.645298
2537.991371,1628.453072,1924.535449,-77375.645298
2537.993931,592.164754,1480.411884,-77222.426198
2537.996491,-1480.411884,2812.782580,-78601.398095
2537.999052,-444.123565,9326.594869,-77375.645298
2538.001612,444.123565,8438.347739,-79214.274493
2538.004173,-592.164754,10214.842000,-79061.055394
2538.006733,1036.288319,7846.182985,-78754.617194
2538.009294,2516.700203,6957.935855,-75690.235202
2538.011854,2516.700203,1036.288319,-76762.768900
2538.014415,1184.329507,6957.935855,-77069.207099
2538.016975,0.000000,7846.182985,-79673.931792
2538.019535,1480.411884,888.247130,-81359.341888
2538.022096,-1036.288319,12139.377449,-77835.302597
2538.024656,-592.164754,-1776.494261,-79061.055394
2538.027217,2220.617826,2664.741391,-74617.701505
2538.029785,-2664.741391,-2516.700203,-78141.740796
2538.032352,2812.782580,-8438.347739,-77069.207099
2538.034920,-740.205942,8290.306550,-77375.645298
2538.037488,444.123565,-5329.482782,-82738.313784
2538.040056,-296.082377,-4589.276840,-77375.645298
2538.042624,1184.329507,-3108.864956,-76609.549800
2538.045192,444.123565,-2664.741391,-76149.892501
2538.047759,-592.164754,-5921.647536,-75230.577904
2538.050327,-296.082377,1480.411884,-79827.150892
2538.052895,592.164754,-7402.059420,-78294.959896
2538.055463,-148.041188,-1036.288319,-79061.055394
2538.058031,-2072.576638,888.247130,-80440.027290
2538.060599,1924.535449,-11103.089130,-76609.549800
