#time,accel_x,accel_y,accel_z
1202.067670,-6365.771101,9918.759623,-77528.864398
1202.070178,-4441.235652,3404.947333,-79061.055394
1202.072687,-1628.453072,5921.647536,-76456.330700
1202.075195,-2664.741391,1628.453072,-80286.808190
1202.077704,-1184.329507,2516.700203,-79980.369991
1202.080212,-2516.700203,5921.647536,-79367.493593
1202.082721,-3256.906145,0.000000,-79061.055394
1202.085229,-1480.411884,6661.853478,-75537.016103
1202.087738,-6365.771101,6365.771101,-79980.369991
1202.090246,-148.041188,-1184.329507,-80286.808190
1202.092755,-5477.523971,13027.624579,-78141.740796
1202.095263,-1628.453072,3997.112087,-80440.027290
1202.097772,3256.906145,-1924.535449,-80133.589091
1202.100280,3108.864956,296.082377,-76915.987999
1202.102789,-148.041188,-2664.741391,-80440.027290
1202.105297,1628.453072,6809.894666,-78294.959896
1202.107806,-1924.535449,-2072.576638,-82125.437386
1202.110314,-148.041188,2960.823768,-76762.768900
1202.112822,5181.441594,148.041188,-78448.178995
1202.115331,6069.688724,-7254.018232,-80133.589091
1202.117871,5477.523971,-2664.741391,-78448.178995
1202.120412,2220.617826,-444.123565,-80899.684589
1202.122952,1036.288319,888.247130,-79827.150892
1202.125492,-148.041188,3849.070898,-79980.369991
1202.128033,3404.947333,-5773.606348,-78907.836294
1202.130573,3108.864956,444.123565,-77069.207099
1202.133114,3404.947333,-1332.370696,-78754.617194
1202.135654,888.247130,1036.288319,-77988.521696
1202.138194,3404.947333,-6069.688724,-81052.903688
1202.140735,4145.153275,740.205942,-78754.617194
1202.143275,3701.029710,2664.741391,-81665.780087
1202.145815,2812.782580,-888.247130,-79520.712692
1202.148356,-296.082377,-1480.411884,-77835.302597
1202.150896,740.205942,-1924.535449,-77069.207099
1202.153436,3108.864956,3404.947333,-77835.302597
1202.155977,1924.535449,6513.812290,-79520.712692
1202.158517,2812.782580,-3701.029710,-83504.409282
1202.161058,6217.729913,-4737.318029,-79061.055394
1202.163598,5033.400406,-3701.029710,-77069.207099
1202.166138,2220.617826,-1036.288319,-77528.864398
1202.168679,1332.370696,1776.494261,-76762.768900
1202.171219,3701.029710,-7254.018232,-81818.999186
1202.173759,2664.741391,4589.276840,-79214.274493
1202.176300,2072.576638,296.082377,-80133.589091
1202.178840,1036.288319,-2072.576638,-78448.178995
1202.181380,7994.224174,444.123565,-76456.330700
1202.183921,-5625.565159,-1184.329507,-76915.987999
1202.186461,6809.894666,-8438.347739,-80440.027290
1202.189002,-1332.370696,8734.430116,-79520.712692
1202.191542,-888.247130,-8586.388927,-84576.942979
1202.194082,-444.123565,15840.407159,-73085.510509
1202.196623,-7550.100608,-2812.782580,-81972.218286
1202.199163,1924.535449,3997.112087,-75077.358804
1202.201703,4589.276840,10807.006753,-73851.606007
1202.204244,-1480.411884,-7550.100608,-85496.257577
1202.206784,-2220.617826,7402.059420,-78141.740796
1202.209324,-5773.606348,9474.636058,-77682.083497
1202.211865,-2220.617826,4885.359217,-79061.055394
1202.214405,0.000000,-888.247130,-77069.207099
1202.216946,-2812.782580,1332.370696,-79980.369991
1202.219508,-3552.988522,11103.089130,-77375.645298
1202.222070,-3404.947333,592.164754,-80746.465489
1202.224633,-2664.741391,8734.430116,-75537.016103
1202.227195,-2220.617826,-3701.029710,-81359.341888
1202.229757,444.123565,-3701.029710,-80746.465489
1202.232320,-888.247130,10510.924376,-77375.645298
1202.234882,-4145.153275,0.000000,-83044.751983
1202.237444,-7550.100608,6809.894666,-75383.797003
1202.240007,0.000000,2960.823768,-78601.398095
1202.242569,2220.617826,-3997.112087,-79367.493593
1202.245131,3849.070898,5625.565159,-76762.768900
